Height,Width,CenterX,CenterY,Area,Perimeter,Compactness,MajorAxis,MinorAxis,Orientation,Eccentricity,HuMoment1,HuMoment2,HuMoment3,HuMoment4,HuMoment5,HuMoment6,HuMoment7,Class
462,391,210.2633959,198.6627045,42233,5125.481,0.979798085,452.4069874,245.6620191,-51.00385231,0.839725513,0.387772883,0.036992552,0.042075912,0.002846928,2.85E-06,5.78E-05,-2.79E-05,11
458,394,211.2051893,190.6103077,50758,3913.823,0.958359877,440.9188304,249.7606136,-51.28646741,0.82409277,0.313040375,0.021287323,0.020743435,0.001074091,-2.83E-06,-5.97E-05,-4.61E-06,11
469,395,208.9774283,193.2446788,55955,3610.951,0.946073085,456.5032498,248.2622411,-51.9097307,0.839192456,0.29497399,0.017806641,0.015705056,0.000745788,-1.88E-06,-5.70E-05,-1.98E-06,11
456,386,206.419689,187.8496634,53766,3531.351,0.945820397,438.192891,241.2642507,-50.03395053,0.834776371,0.28797912,0.020128793,0.013540848,0.000702705,-1.02E-06,-2.80E-05,-2.04E-06,11
440,359,42.67777778,54.2016835,2970,821.513,0.944698434,114.9495289,61.8383045,-53.90390017,0.842970056,0.409317711,0.029020752,0.065670927,0.006231251,3.74E-05,7.94E-05,-0.000112355,11
457,385,203.9179041,188.6234041,55691,3375.747,0.938587737,446.1316113,241.8243501,-49.71040892,0.840348102,0.285893693,0.020303186,0.014377697,0.000827235,-9.95E-07,-2.23E-05,-2.76E-06,11
452,387,209.0087021,189.2634766,51367,3752.836,0.954167358,442.2157325,243.5024687,-49.04490942,0.834741639,0.307492798,0.023122068,0.019269635,0.001214264,8.48E-07,3.31E-05,-5.27E-06,11
464,392,209.1008361,199.6955429,51311,3766.845,0.954557225,441.0293096,243.7651508,-49.97348171,0.833367883,0.306332864,0.021955715,0.020186088,0.001264539,3.71E-07,1.78E-05,-5.95E-06,11
459,389,205.9409691,192.737716,53057,3424.182,0.943135808,435.711981,240.5131151,-50.08077238,0.833843956,0.289446329,0.020151869,0.015114886,0.000734995,-1.37E-06,-3.58E-05,-2.23E-06,11
452,365,57.12033279,56.75507305,4928,1270.617,0.961642416,112.4144917,94.78449275,85.57167213,0.537647528,0.376730773,0.039859463,0.035317875,0.003253713,2.73E-06,1.49E-06,-3.13E-05,11
460,392,206.2829393,190.6477978,53333,4113.35,0.960389115,450.9099637,243.5058238,-51.30806034,0.841644465,0.302139644,0.019587524,0.01765865,0.000928461,-9.14E-07,-2.18E-05,-3.68E-06,11
363,244,114.0319666,159.9842016,18926,3027.234,0.974047648,309.290587,189.254103,-76.59249669,0.790937155,0.451253688,0.040180076,0.038692207,0.009558012,0.000159034,0.001757904,-8.50E-05,11
440,373,206.2061235,193.4798519,40500,3428.435,0.95670148,449.0121365,201.3620693,-48.45027132,0.893805041,0.33635022,0.026666184,0.026355111,0.001724769,-1.46E-06,-4.28E-05,-1.15E-05,11
410,348,48.51040259,53.14482572,3701,833.058,0.932984005,118.8853186,57.82236428,-49.05737309,0.873752429,0.38581873,0.032939615,0.049533502,0.004005539,-3.26E-06,-0.000194144,-5.63E-05,11
411,349,199.780724,182.3211802,30774,3980.682,0.975594998,400.496331,190.5428616,-51.1039888,0.879571454,0.37105339,0.027120696,0.038750756,0.001840577,-8.07E-06,-0.000153996,-1.35E-05,11
433,380,206.7545557,185.0831589,45383,3928.677,0.963050343,409.9212232,245.702923,-48.91066379,0.800456697,0.311833675,0.017397116,0.023420758,0.001380888,1.00E-06,3.08E-05,-7.32E-06,11
366,336,35.34932054,30.70103917,1251,504.771,0.938300964,62.33366242,48.38489968,-2.467394474,0.630456922,0.354749986,0.016124701,0.029566346,0.003705925,2.05E-05,-0.000109038,3.31E-05,11
458,430,224.1525164,192.4974037,45064,4250.942,0.968662147,461.7797243,227.7720917,-48.90162018,0.86988853,0.344220599,0.01689246,0.033348047,0.001319588,-2.52E-06,-2.81E-05,-8.41E-06,11
445,397,217.960647,183.4336376,43707,4808.864,0.97624933,427.0476591,255.6836342,-46.84091185,0.800955497,0.351934044,0.023465721,0.032736392,0.001668768,-3.25E-06,-2.31E-05,-1.21E-05,11
442,402,221.3395173,182.5841232,49267,3631.271,0.953048588,425.7864893,253.7275543,-46.2754747,0.803056232,0.30848423,0.016941924,0.022837725,0.001341196,3.02E-07,1.83E-05,-7.40E-06,11
414,375,54.17883705,48.5571332,2958,863.882,0.950191991,103.3131575,61.09940975,-45.88842221,0.806378288,0.411748737,0.031813545,0.054629296,0.003256725,-1.93E-05,-0.000230271,-3.86E-05,11
449,399,222.4597998,195.265399,42649,4734.341,0.976088895,416.1089144,256.1985869,-46.82471345,0.787980037,0.347282254,0.019534274,0.036608884,0.002621556,9.44E-06,0.000119408,-2.31E-05,11
455,399,217.8079543,195.3274865,46692,4038.368,0.964021707,432.663152,251.8943555,-48.10054085,0.813049135,0.332199241,0.021339438,0.029559851,0.002032543,3.97E-06,6.55E-05,-1.47E-05,11
444,398,218.1985908,185.00199,49247,3728.803,0.9554907,433.7022423,248.7105454,-48.34207818,0.819234114,0.314028664,0.020494501,0.022697039,0.001323959,-6.69E-07,-7.73E-06,-7.23E-06,11
456,395,212.0056565,190.9684454,42783,5599.607,0.982853874,442.9988958,245.2865621,-49.45402203,0.832719116,0.370038056,0.030924008,0.031794667,0.001551431,-4.58E-06,-5.95E-05,-1.04E-05,11
463,403,215.2534221,192.125583,52746,4208.201,0.962571153,457.2306053,249.1461257,-50.17310249,0.838499376,0.31321392,0.018580008,0.021328789,0.001241436,8.80E-07,2.05E-05,-5.94E-06,11
382,341,44.193172,34.53802939,2314,733.013,0.945880987,84.25243696,65.35603154,-15.06112702,0.631081162,0.415054359,0.043400352,0.054181462,0.004593792,2.92E-05,0.000157867,-6.75E-05,11
403,350,206.9941325,169.403186,36472,4001.426,0.971375371,402.6304908,227.5212295,-46.63813563,0.825031367,0.366536263,0.035763846,0.033470216,0.00267379,2.70E-06,1.40E-05,-2.51E-05,11
397,337,49.74509104,51.71117458,2801,858.044,0.952191639,93.77374537,73.70543156,81.43062848,0.618236424,0.399564393,0.034653567,0.048561443,0.004502566,1.81E-05,6.29E-05,-6.34E-05,11
351,306,60.86550976,43.86829873,3227,1110.457,0.967114433,126.5929265,69.36461199,-45.42287599,0.836521342,0.433803689,0.035276806,0.057813532,0.002819201,-3.57E-05,-0.000529448,6.15E-06,11
388,333,193.8858833,174.5319495,31941,4771.363,0.982369142,392.4989556,211.0075463,-46.47865673,0.843199825,0.388595442,0.045946793,0.0365403,0.004455172,3.96E-05,0.000545004,-3.04E-05,11
398,330,46.21436004,39.75060701,2883,702.912,0.926674912,96.77241384,74.56024496,-22.26563302,0.637476217,0.430862073,0.05740263,0.05565153,0.005921234,7.64E-06,-0.00020097,-0.000105337,11
395,331,47.50779221,49.64329004,2310,775.917,0.951783985,111.4860611,48.7692387,-63.1441209,0.899244214,0.450874307,0.041671534,0.080758594,0.009219582,7.79E-05,0.000283254,-0.000222003,11
390,337,40.83525789,40.26866821,2598,587.219,0.905322057,81.28672567,63.81482974,-44.83290642,0.619421707,0.389844588,0.034971023,0.045119935,0.003392787,-6.79E-06,-0.000187657,-4.16E-05,11
373,352,180.3291833,151.4271414,20080,3488.68,0.979267518,348.9661965,153.1413202,-42.23674294,0.898563828,0.420804084,0.019783224,0.065306352,0.003487495,-2.40E-05,-0.000185504,-4.86E-05,11
415,365,196.0269706,174.1814243,37856,3937.33,0.969313952,410.4004961,217.4741429,-49.48969923,0.848055688,0.350719577,0.030665135,0.029359884,0.002001263,4.01E-07,3.13E-05,-1.46E-05,11
379,275,28.14421998,59.68574635,1782,798.374,0.964867845,111.3099404,49.60626346,78.74596937,0.895202861,0.448810015,0.026274214,0.058471771,0.003774738,-4.90E-05,-0.000539231,2.38E-05,11
365,310,60.55680924,50.05274206,3811,1013.173,0.953346783,152.6576429,60.9138397,-42.55922766,0.916941119,0.436479424,0.035933927,0.069930249,0.005551593,-4.51E-05,-0.000492506,-0.000102689,11
374,317,37.47527911,31.6738437,1254,530.037,0.943908762,62.33133333,56.78928495,55.59409249,0.412213498,0.431789713,0.03047975,0.067388922,0.005126701,-3.67E-05,-0.000429561,-9.10E-05,11
383,358,58.9612069,53.1209432,3944,969.511,0.947272001,124.667474,68.82472865,-43.39001283,0.833800123,0.394845552,0.027485478,0.051272493,0.003954536,3.82E-05,0.000390945,-3.80E-05,11
353,236,108.5034206,131.8561768,12717,3030.796,0.982602729,222.129307,172.8690608,-29.82278312,0.627971708,0.494238712,0.025621146,0.058976677,0.017348991,0.00054546,0.00277693,9.94E-05,11
401,340,60.58953259,53.04641211,3038,1095.601,0.968195191,137.7368311,59.58066259,-31.81015447,0.901600904,0.469510208,0.053609921,0.085235574,0.008953992,0.00013911,0.000477172,-0.000192216,11
379,305,38.02809798,34.4221902,1388,505.417,0.931719037,80.75426782,44.40697856,43.86733958,0.835228816,0.51856445,0.059155502,0.119413416,0.014862172,8.33E-05,-0.001433214,-0.000579314,11
376,363,65.13528184,37.02254697,2395,887.418,0.961782796,133.7941812,48.35385955,-24.90900885,0.932409014,0.409281444,0.011336283,0.068566684,0.004373639,-5.81E-05,-0.000376778,-5.41E-05,11
422,370,38.49734513,22.6699115,1130,366.824,0.894470757,73.77839452,34.61710975,-8.048511822,0.883089865,0.388846181,0.017950589,0.059146854,0.005724779,3.29E-05,3.76E-05,-8.28E-05,11
463,357,188.1516516,211.2376133,32212,5175.616,0.984888643,400.6094351,258.3300074,-59.18605143,0.764315441,0.408246965,0.012708465,0.061064608,0.003361954,-6.00E-06,-0.00010951,-4.22E-05,11
479,391,53.69887243,56.47512713,4523,937.551,0.93533837,119.4157434,94.70976963,-78.22334129,0.609078977,0.34403401,0.005247018,0.0362528,0.002142393,-1.30E-05,-6.73E-05,-1.45E-05,11
480,402,57.14969222,45.22971461,3574,1071.43,0.96087658,103.6207211,84.66866616,-54.2102037,0.576493565,0.379851073,0.007335942,0.04989312,0.003281804,-2.73E-05,-0.000152373,-3.58E-05,11
475,420,47.0821256,52.48228663,2484,793.492,0.950423444,94.16928407,67.33678299,-84.71082931,0.699062056,0.330920033,0.002313928,0.031847272,0.001372736,-8.89E-06,-6.46E-05,-3.67E-06,11
439,364,34.37549407,57.43774704,1012,478.595,0.944479411,73.71205764,39.78325493,-43.63293044,0.841849959,0.32496516,0.004866566,0.019283061,0.001874488,4.45E-06,0.000127396,8.95E-06,11
495,415,51.27653061,50.85561224,3920,1464.571,0.977034544,116.9524443,83.88667437,-78.87214707,0.696793628,0.316595179,0.003316063,0.029721364,0.002074752,-5.80E-06,-5.47E-05,-1.47E-05,11
493,408,217.139472,219.2301993,51021,4862.861,0.972887153,412.4691392,287.6596078,-60.50042082,0.716673541,0.299967294,0.00295315,0.023816489,0.001616603,-2.12E-06,-3.85E-05,-8.85E-06,11
488,377,25.12339332,85.29477292,1167,290.872,0.826668743,58.71327147,36.4501346,-61.23429224,0.783956359,0.316496266,0.003202805,0.021862558,0.001647479,-9.89E-06,-5.60E-05,-3.68E-06,11
443,286,123.6111633,192.7041906,34076,4509.578,0.978943477,339.9429639,230.4956895,75.52694773,0.735022937,0.318030907,0.018031504,0.008182262,0.003107706,1.53E-05,0.000319115,-1.20E-06,11
486,395,44.32585366,52.20065041,3075,981.846,0.95991626,104.7432891,69.14739409,65.3648916,0.751124466,0.307426458,0.002077816,0.024476015,0.001673761,-5.09E-06,-7.19E-05,-9.73E-06,11
475,413,47.39709596,48.53503788,3168,712.884,0.921664738,108.157509,56.37551356,-61.80625739,0.853412997,0.28651107,0.00203688,0.020335573,0.001046859,-3.27E-06,-3.59E-05,-4.16E-06,11
493,420,241.0471948,211.8237893,55218,4891.422,0.970998513,414.5646188,329.312863,-57.42230348,0.607449442,0.317286723,0.005153306,0.030566108,0.002019356,-5.08E-06,-6.15E-05,-1.51E-05,11
574,647,72.2564554,48.50762911,3408,1584.749,0.982947484,148.2191468,59.22380013,-26.8879448,0.916703052,0.399777671,0.063332052,0.078405979,0.02640522,0.001097809,0.00566529,-0.000427097,11
562,642,72.84899034,28.28358209,2278,787.523,0.953843051,130.5860774,42.64667916,-10.56186714,0.945169886,0.390920613,0.060771392,0.065957485,0.019533359,0.000630229,0.004050403,-0.000245752,11
470,400,63.50860215,30.87258065,1860,518.755,0.913144322,111.5417612,36.70349568,-2.742196744,0.944310378,0.357444211,0.017925326,0.04085129,0.002690331,-2.99E-06,-2.25E-05,-2.60E-05,11
477,399,62.41586772,66.4947895,7197,962.008,0.902275378,134.723218,96.42367013,-64.47005582,0.698390626,0.290261205,0.014380781,0.016838694,0.000761435,-1.97E-06,-4.84E-05,-2.26E-06,11
496,460,261.3635932,199.6397934,65257,3689.905,0.939770869,485.7804269,271.0410573,-50.12001265,0.82987475,0.28879137,0.015743019,0.01810269,0.001211581,-1.25E-06,-1.48E-05,-5.54E-06,11
494,434,240.5935364,205.0225546,60431,4261.122,0.958176372,465.6684307,275.8726342,-52.32305919,0.805627164,0.29656647,0.01275113,0.020898582,0.001228121,-1.44E-06,-2.35E-05,-6.03E-06,11
492,451,253.9070613,206.6133222,59975,4714.56,0.966092343,479.9544399,265.502407,-49.2500797,0.833060081,0.307648879,0.019694632,0.021678844,0.001456564,9.20E-07,3.62E-05,-7.44E-06,11
480,440,244.7359269,193.8393078,59866,4345.319,0.960157482,462.0962382,270.1312133,-49.98926486,0.811337641,0.293808401,0.014003414,0.019135866,0.001033853,-1.64E-06,-2.00E-05,-4.44E-06,11
464,424,236.2249107,188.179038,51207,4068.791,0.961130547,427.5728673,264.5964787,-50.70768717,0.785522063,0.302754808,0.010276356,0.022357574,0.001100045,-2.18E-06,-2.46E-05,-5.23E-06,11
447,423,238.3807207,175.7673489,52813,4285.211,0.963858491,425.998156,268.7144843,-51.77573296,0.775955294,0.29491022,0.009123398,0.020520413,0.001031647,-2.69E-06,-4.00E-05,-4.27E-06,11
426,371,38.62108559,31.03601253,1916,526.167,0.913032266,78.0937762,49.33790188,43.94538407,0.775149669,0.320603478,0.005486851,0.027766557,0.001053469,-5.06E-06,-7.80E-05,1.16E-06,11
434,389,42.62340256,40.26158147,2504,479.225,0.862985902,96.3553482,55.41038309,-53.76841424,0.81810922,0.355587421,0.010198123,0.042646544,0.002288032,-1.74E-05,-0.000140992,-1.76E-05,11
463,388,32.88700085,27.45624469,1177,483.019,0.936604578,70.58746054,39.92625113,-29.95574899,0.824660447,0.360277749,0.022163219,0.042760318,0.004254317,4.68E-06,-2.57E-07,-5.13E-05,11
479,404,225.7718452,220.3494513,41279,4586.868,0.975344913,374.9651593,263.1840496,-57.1027999,0.712286002,0.334046128,0.011488044,0.031499358,0.001460834,-4.35E-06,-4.27E-05,-9.07E-06,11
466,405,52.84042838,53.33038822,3735,1078.399,0.959640896,120.7678494,75.52953233,-59.32240096,0.780295569,0.370326643,0.017142838,0.04924113,0.003528658,4.72E-06,4.86E-05,-4.02E-05,11
473,393,52.88117519,58.02698585,4595,1073.852,0.949926665,120.1123829,90.02396948,-74.15648163,0.662006808,0.310031867,0.016567906,0.023351982,0.001357614,-4.17E-06,-7.33E-05,-6.95E-06,11
457,396,224.4877796,205.3127006,39565,4224.129,0.972135793,371.7916755,262.5203453,-57.09867914,0.708116843,0.347665389,0.014779715,0.035838876,0.002203989,-5.70E-06,-5.69E-05,-1.84E-05,11
469,398,214.0048588,198.0207339,47748,5035.816,0.976339422,443.8714951,254.2997046,-54.12270123,0.819616258,0.333381975,0.017849982,0.027921555,0.001656536,-3.38E-06,-4.37E-05,-1.06E-05,11
453,411,232.4420008,193.6320864,42423,5177.7,0.980114456,411.8072823,256.8918668,-53.62044161,0.78157144,0.343077719,0.016748582,0.036350449,0.00250918,-5.17E-06,-4.77E-05,-2.27E-05,11
462,391,211.1958806,198.7710128,47483,4117.975,0.964813133,416.3541901,252.8440609,-53.83918473,0.79448699,0.306487798,0.011582815,0.022378552,0.001251907,-1.71E-06,-2.64E-05,-6.32E-06,11
490,438,99.00779697,76.08041584,6541,1400.043,0.95806552,152.8674173,103.836395,-42.41468542,0.733899692,0.321080992,0.019701902,0.024521581,0.001669104,-7.76E-07,-5.84E-06,-9.64E-06,11
451,411,62.80985427,46.01179736,2882,663.053,0.917622738,121.8078317,49.21391648,-43.13092211,0.914746104,0.335749798,0.014226026,0.036163999,0.002842991,-5.32E-06,-6.45E-05,-2.61E-05,11
475,421,232.6401369,200.2031338,51439,3815.936,0.955608459,453.657598,248.432882,-54.06372422,0.836725847,0.316623544,0.019649548,0.02299697,0.001482609,-1.63E-06,-1.87E-05,-7.89E-06,11
478,410,227.6080911,203.8982216,51563,5164.398,0.975705463,436.4811045,271.6234465,-51.94211253,0.782776552,0.315887454,0.015165592,0.021675875,0.001073428,-2.34E-06,-4.09E-05,-4.78E-06,11
450,398,216.3861165,190.385222,42482,3773.592,0.962510907,408.9080939,253.2221107,-55.6810778,0.78518275,0.336458515,0.015305161,0.033040999,0.001990488,-5.53E-06,-6.27E-05,-1.51E-05,11
468,384,197.4693003,202.4869931,48551,4213.502,0.965634582,424.8063041,245.0020805,-55.08120705,0.81692894,0.303673939,0.013445698,0.019643731,0.000821045,-1.82E-06,-3.79E-05,-2.96E-06,11
463,388,204.5063209,199.461785,44930,4705.214,0.97449722,429.3090144,245.0566244,-55.22785576,0.821077732,0.333034775,0.018104495,0.027963568,0.001803471,1.68E-06,1.05E-05,-1.05E-05,11
484,410,229.2768961,200.3309178,60994,4617.523,0.96405166,444.2780826,278.4138624,-51.89314974,0.779288153,0.28168509,0.015087566,0.015043944,0.000879762,-1.27E-06,-2.91E-05,-2.99E-06,11
469,404,217.5475947,197.1790575,48934,4022.801,0.96200176,442.2217583,239.5390016,-55.05655796,0.840590146,0.311323163,0.017600672,0.020518159,0.001203153,-1.79E-06,-3.58E-05,-5.56E-06,11
461,411,78.45838444,52.91011039,5707,1223.716,0.952108718,122.0139226,104.8786112,-49.18117525,0.511030374,0.31606955,0.015764124,0.022967152,0.001395508,-3.01E-06,-4.21E-05,-7.48E-06,11
432,382,44.17178119,40.32821881,2998,833.719,0.94579965,91.03436332,69.73996375,-45.88742862,0.642740536,0.327127364,0.012063267,0.030889656,0.001602465,-9.38E-06,-0.000121032,-8.13E-06,11
606,654,423.3415339,258.4835341,87514,5602.269,0.964960372,670.0199364,293.1458293,-40.36935829,0.899209619,0.381984692,0.067206519,0.048735827,0.01384849,0.000299961,0.002591056,-0.000202892,11
635,888,546.2848622,374.2041271,171016,6510.821,0.949303836,997.7114192,314.6709208,-30.89471815,0.948961238,0.399979082,0.107325294,0.033154384,0.020499135,0.000534395,0.006715371,2.91E-05,11
588,852,520.2549897,218.8640727,131872,5514.756,0.945510873,969.3551257,320.3481973,-23.57456481,0.943814543,0.493984056,0.157373216,0.067902106,0.024853258,0.000943374,0.008481004,-0.000349839,11
588,814,518.9611954,232.2244533,117383,7093.694,0.970686332,866.8342973,342.3612932,-25.04300357,0.918700093,0.462495568,0.114027223,0.081299497,0.028789808,0.001291633,0.008537728,-0.000521485,11
660,767,491.3372942,273.9987263,135828,6245.946,0.956247515,837.4395841,349.7100541,-31.50170238,0.908633558,0.378979892,0.070983145,0.041816619,0.009685126,0.000165204,0.001813679,-9.89E-05,11
685,824,535.2468052,297.9052012,148599,7599.978,0.967670344,883.4478038,346.9387509,-30.32574902,0.919662377,0.378896366,0.077084294,0.035244338,0.008649637,0.000134669,0.001782372,-6.06E-05,11
544,633,190.2694372,135.7826147,28875,2576.205,0.945327237,369.0736967,143.144465,-26.93840261,0.921723382,0.353878645,0.065221883,0.021815719,0.004149991,3.34E-05,0.000717826,-1.76E-05,11
495,609,383.5240462,200.5195838,92551,5061.421,0.954601024,664.3052918,265.6877377,-31.14582463,0.916537724,0.345686123,0.062674111,0.019448342,0.003432319,2.27E-05,0.000555703,-1.44E-05,11
517,605,376.8610917,211.9768754,93191,4806.088,0.949300883,675.2778537,267.0578007,-31.68268735,0.91847528,0.353671837,0.066567598,0.020374903,0.003171218,1.80E-05,0.000437547,-1.67E-05,11
492,586,368.6467133,192.2283473,88707,5392.698,0.961668523,646.8404069,264.7078255,-31.86322982,0.912430342,0.344165063,0.060234974,0.018163793,0.002373007,9.41E-06,0.000257131,-1.24E-05,11
518,580,369.1580424,219.0062993,85882,5271.678,0.961165809,642.3189799,264.4497347,-32.48292737,0.911314503,0.351139549,0.062177375,0.022603269,0.003685115,2.57E-05,0.000541252,-1.96E-05,11
49,64,31.36151079,25.4073741,1112,350.25,0.886090915,63.22092267,37.88945558,39.07859779,0.800510825,0.305450514,0.020647037,0.002618072,0.000486271,5.47E-07,6.90E-05,-2.11E-07,11
609,755,55.79788039,588.9212718,1321,596.353,0.953322685,129.5486838,36.46017828,-13.09031724,0.959578835,0.596075757,0.0148641,0.242607135,0.394352543,0.121977216,0.008102526,-0.048169217,11
512,597,372.5277669,214.3711338,91692,4935.438,0.952696867,674.5421868,259.1385352,-32.8439822,0.923262582,0.355922501,0.069895532,0.019799893,0.003523488,2.29E-05,0.000548427,-1.69E-05,11
526,596,375.5656174,219.5196077,92285,5139.73,0.95610042,674.5152127,265.9525058,-33.82158232,0.918987404,0.35603584,0.067721003,0.020760055,0.003287547,1.85E-05,0.000420979,-1.89E-05,11
535,600,377.6121109,222.5218118,89126,5673.632,0.965206994,680.4933557,265.7112892,-34.44340871,0.920616245,0.374246419,0.075750186,0.025432895,0.004445584,3.50E-05,0.000686983,-3.06E-05,11
537,591,373.5273938,221.3654297,91298,5079.745,0.955538173,673.6151602,268.5996759,-35.72883311,0.91706249,0.360020955,0.068248895,0.022139068,0.003435288,1.88E-05,0.000384599,-2.27E-05,11
529,602,379.0166538,206.7971721,98236,4545.727,0.940258815,672.3774925,275.2373472,-35.88715535,0.912377685,0.33583322,0.057327576,0.017221959,0.002157878,5.22E-06,0.000114241,-1.26E-05,11
547,604,24.45628834,33.69171779,1304,456.299,0.921297519,57.99213771,52.01170673,-57.12575036,0.442283823,0.340278721,0.057272213,0.020457456,0.002847418,1.25E-05,0.000262707,-1.74E-05,11
510,568,355.7524367,215.2541516,73767,5294.842,0.966935194,639.2202572,243.0276751,-35.26454686,0.924906784,0.396241217,0.087710332,0.026907056,0.004316162,3.03E-05,0.00057325,-3.42E-05,11
544,597,376.0825636,222.2075573,98845,5007.199,0.950457848,676.6050047,274.7841685,-35.85698651,0.913818873,0.337206487,0.058429572,0.01766266,0.002622791,1.18E-05,0.000293668,-1.30E-05,11
513,589,373.7173842,209.7435729,85342,6314.5,0.973103563,644.2248222,266.0731385,-34.94697164,0.910725192,0.35580001,0.063558485,0.020386596,0.00264876,1.03E-05,0.000221837,-1.66E-05,11
521,588,372.3780178,215.1361087,88062,5635.31,0.965153209,664.054921,262.383905,-34.6337331,0.91862788,0.361829001,0.069752964,0.02296483,0.004114293,3.04E-05,0.000614306,-2.49E-05,11
564,624,175.1808061,113.0819852,18235,1998.768,0.942642415,296.3903356,126.5698114,-29.60911427,0.904233878,0.337295487,0.049795915,0.022162127,0.002705407,8.55E-06,0.000115264,-2.06E-05,11
469,477,236.1984626,318.6844279,85467,4367.034,0.943683562,509.6319533,449.0020322,19.51920146,0.47305677,0.337361943,0.001806018,0.000532355,0.002845215,1.09E-06,-6.24E-05,3.16E-06,12
489,420,198.6248788,307.9430911,80462,4320.831,0.945841562,497.4451843,448.4910131,60.67024747,0.432594051,0.348467065,0.001293175,0.000196482,0.002629013,3.84E-08,9.08E-05,2.05E-06,12
524,425,187.4249644,320.2324352,88558,4712.382,0.949886275,488.5184177,426.3363743,69.24944461,0.488233569,0.296708115,0.001611698,2.39E-05,0.001809791,3.64E-07,7.22E-05,-2.39E-07,12
526,412,184.6060838,316.07947,88826,4590.695,0.947034498,476.1681261,408.7916719,71.25801507,0.512808867,0.277121864,0.001759798,2.32E-05,0.001389073,2.49E-07,5.82E-05,-6.98E-08,12
555,438,198.0294277,330.6602604,94231,5160.707,0.955538382,497.2529286,421.6785244,67.2512631,0.529970352,0.281938518,0.002121991,3.52E-05,0.001294359,2.76E-07,5.94E-05,-6.68E-08,12
662,481,215.2855993,362.7614294,110592,6639.284,0.968472388,556.7449414,465.9971554,71.02318128,0.547198383,0.297900274,0.002751286,0.000160385,0.000768568,-5.77E-08,3.90E-05,-2.61E-07,12
697,519,232.560835,369.8666294,117942,6806.562,0.968009374,565.270855,510.7077235,64.87643644,0.428642138,0.310425198,0.001960111,0.000139045,0.000952563,3.36E-07,3.99E-05,-3.18E-07,12
574,572,238.36281,292.4113571,96257,5454.32,0.959340601,550.1879226,460.2717446,14.41477317,0.54785718,0.34343434,0.005784931,0.000955149,0.001628558,1.46E-06,0.00011039,-1.15E-06,12
609,523,263.1851831,342.8320107,106608,7030.909,0.972899537,556.6789178,506.9515626,81.03699219,0.413131485,0.332350915,0.000961817,0.00059284,0.00102435,5.88E-07,2.50E-05,-9.06E-07,12
630,503,253.6117367,348.3366258,108429,6595.585,0.968678059,557.5908538,498.0529998,86.28208312,0.449613827,0.32219787,0.001312264,0.000522688,0.001003554,5.50E-07,2.58E-05,-7.90E-07,12
632,499,247.3297722,346.1916305,111668,6337.036,0.965056512,545.1593915,500.873786,88.30823153,0.394803074,0.308185723,0.001068351,0.000328975,0.000877806,3.97E-07,2.11E-05,-5.00E-07,12
635,497,247.8693224,343.1763752,108496,6113.71,0.963523436,551.9107234,497.3254347,-88.19238361,0.433616299,0.317954093,0.001088077,0.000648794,0.000969247,6.83E-07,1.65E-05,-7.21E-07,12
631,493,243.4494637,341.786043,110396,6154.125,0.963370535,546.4039846,496.8915377,86.68695705,0.415955632,0.308813819,0.000855433,0.000636452,0.000871711,5.75E-07,1.68E-05,-6.04E-07,12
629,487,240.7824166,342.4725061,110661,6329.254,0.96528642,552.3174612,491.5839519,84.56699599,0.455884847,0.308780905,0.001281836,0.000348291,0.000844203,3.69E-07,2.37E-05,-4.64E-07,12
629,488,235.8421787,347.027679,113299,6480.56,0.966099128,551.6133398,496.3153351,81.21532545,0.436401095,0.303739928,0.001021468,0.000291998,0.001018415,4.77E-07,2.63E-05,-5.66E-07,12
629,484,233.8155196,345.0412314,115931,5925.16,0.958503709,551.1455941,490.0973869,78.3323063,0.457452663,0.293258984,0.00117401,0.000237754,0.000845824,3.25E-07,2.50E-05,-3.88E-07,12
631,484,233.4118951,345.9994457,113660,6334.882,0.964408978,551.192028,493.0298563,80.08286228,0.447109373,0.300736363,0.001115645,0.000271106,0.000798975,3.00E-07,2.21E-05,-4.00E-07,12
630,477,230.6786944,343.2605802,117035,6322.191,0.963204865,546.3385556,484.8402385,84.29870547,0.460931886,0.284937019,0.00114663,0.000311402,0.000704636,2.64E-07,1.77E-05,-3.54E-07,12
630,480,230.2327884,345.8300688,120384,5625.381,0.952194843,545.4649633,487.4956121,80.27580974,0.448615457,0.277857327,0.000966709,0.000243985,0.000647995,2.19E-07,1.69E-05,-2.61E-07,12
631,478,229.3767566,343.7326091,120120,5314.475,0.946555324,543.8687457,485.6346436,82.02484241,0.450203099,0.276620469,0.000973179,0.000257943,0.000594022,1.92E-07,1.45E-05,-2.45E-07,12
631,475,227.6323483,344.1946617,119926,5384.823,0.948026693,541.739252,484.6399311,83.56011302,0.446867824,0.275358147,0.00093264,0.000209292,0.000642232,1.91E-07,1.54E-05,-2.45E-07,12
630,474,229.4620448,339.3886777,118350,5281.9,0.946691339,530.2344663,484.9435265,-89.76610387,0.404397823,0.273950682,0.000891229,0.000198078,0.000578159,1.44E-07,1.36E-05,-2.11E-07,12
632,473,227.4296473,345.4110125,116449,5805.423,0.956581193,543.2413602,484.6264579,83.79324774,0.451834958,0.28444693,0.001045582,0.000197609,0.000685514,1.61E-07,1.85E-05,-2.86E-07,12
